device_id,logged_at,co2_mg,co2_ppm,h2s_ppb,h2s_ug,humidity,leq,light,no2_ppb,no2_ug,no_ppb,no_ug,o3_ppb,o3_ug,pm1,pm10,pm100,pm25,pressure,so2_ppb,so2_ug,temperature
24169,2024-04-01 03:15:00,859.6966,469.8,33.73,47.7966,64.5,48.9,0.0,25.06,47.9371,16.8,20.9631,11.74,23.431,5.8,27.2,33.0,13.3,993.95,4.17,11.1082,14.6
24169,2024-04-01 03:30:00,843.8141,460.8,33.73,47.8298,65.3,49.4,0.0,26.15,50.057,17.17,21.4397,10.83,21.6298,5.8,28.3,33.0,13.7,993.95,3.97,10.5828,14.4
24169,2024-04-01 03:45:00,872.795,476.4,33.86,48.037,66.1,50.5,0.0,25.24,48.338,16.31,20.3755,11.58,23.1387,6.2,28.3,33.7,14.0,993.73,3.9,10.4012,14.2
24169,2024-04-01 04:00:00,862.6917,470.6,33.53,47.5976,67.0,49.8,0.0,22.87,43.8256,17.57,21.9629,13.89,27.7713,6.2,28.9,34.1,14.3,993.64,4.46,11.9019,14.0
24169,2024-04-01 04:15:00,899.0652,490.1,33.53,47.6308,67.8,50.7,0.0,24.76,47.4805,17.73,22.1784,11.91,23.8291,6.2,29.0,34.1,14.4,993.64,4.22,11.2693,13.8
24169,2024-04-01 04:30:00,880.9681,479.9,33.53,47.6641,68.7,50.2,0.0,24.32,46.6693,17.82,22.3065,11.42,22.8647,6.2,28.6,34.1,14.2,993.64,4.39,11.7314,13.6
24169,2024-04-01 04:45:00,869.8498,473.6,32.72,46.5365,69.5,50.5,0.0,24.1,46.2709,17.08,21.3912,13.49,27.0231,6.3,29.0,34.4,14.6,993.11,4.12,11.0155,13.3
24169,2024-04-01 05:00:00,892.1326,485.3,31.89,45.3964,70.4,51.0,0.0,23.45,45.063,18.57,23.278,15.09,30.2551,6.4,29.1,34.3,14.6,993.3,3.62,9.6873,13.1
24169,2024-04-01 05:15:00,881.9625,479.6,31.89,45.4123,71.0,51.4,0.0,27.07,52.0376,17.47,21.9068,8.85,17.7502,6.4,29.9,34.3,14.9,993.3,4.06,10.8686,13.0
24169,2024-04-01 05:30:00,877.7951,477.0,31.89,45.4441,71.4,52.2,0.0,26.06,50.1311,18.22,22.8632,10.45,20.974,6.4,30.6,34.3,15.4,993.3,3.85,10.3136,12.8
24169,2024-04-01 05:45:00,879.0847,477.5,31.71,45.2066,72.0,51.9,0.0,23.75,45.7066,18.67,23.4378,10.28,20.6415,6.5,30.9,35.7,15.6,993.37,3.6,9.648,12.7
24169,2024-04-01 06:00:00,884.6274,480.3,31.65,45.1408,72.5,52.7,0.0,23.03,44.3405,19.26,24.189,13.46,27.0385,6.9,31.5,37.0,15.9,993.11,4.34,11.6363,12.5
24169,2024-04-01 06:15:00,875.1723,475.0,31.65,45.1567,72.9,52.9,0.3,25.49,49.094,18.21,22.8783,10.59,21.2807,6.9,31.8,37.0,15.9,993.11,4.37,11.7208,12.4
24169,2024-04-01 06:30:00,907.0602,492.1,30.93,44.148,73.4,53.7,23.41,25.24,48.6329,19.19,24.1197,9.44,18.9777,7.2,33.1,38.7,16.6,993.18,4.55,12.2087,12.3
24169,2024-04-01 06:45:00,890.2032,482.8,0.0,0.0,73.6,55.5,122.65,25.21,48.5907,19.31,24.2783,8.35,16.7918,7.1,33.4,39.4,17.0,993.15,3.99,10.7095,12.2
24169,2024-04-01 07:00:00,906.0273,491.2,29.43,42.036,74.0,54.8,285.63,27.51,53.0435,19.91,25.042,9.9,19.9163,7.7,34.2,39.8,17.3,993.17,3.11,8.3506,12.1
24169,2024-04-01 07:15:00,906.0273,491.2,30.05,42.9216,74.0,54.8,285.63,27.51,53.0435,19.91,25.042,9.9,19.9163,7.8,34.2,40.4,17.3,993.17,3.11,8.3506,12.1
24169,2024-04-01 07:30:00,892.3579,483.6,29.55,42.2239,74.4,56.4,753.58,27.57,53.18,20.67,26.0081,6.55,13.1821,7.8,35.2,41.3,17.9,993.21,4.36,11.7116,12.0
24169,2024-04-01 07:45:00,901.0305,488.3,29.55,42.2239,74.5,57.1,1067.09,28.9,55.7454,21.66,27.2537,6.33,12.7393,7.8,35.3,41.3,18.0,993.21,3.09,8.3002,12.0
24169,2024-04-01 08:00:00,925.4063,501.5,29.21,41.7389,74.5,57.8,1246.06,29.78,57.444,22.19,27.9212,5.15,10.3647,8.4,35.5,42.0,18.2,993.23,3.44,9.2405,12.0
24169,2024-04-01 08:15:00,914.9363,496.0,29.21,41.7243,74.4,56.3,1422.58,28.58,55.1099,23.15,29.1189,7.79,15.6724,8.4,36.0,42.0,18.3,993.23,4.09,10.9827,12.1
24169,2024-04-01 08:30:00,906.6224,491.7,29.25,41.7638,74.3,56.8,1676.49,31.96,61.6015,22.55,28.3522,2.77,5.5705,8.3,37.1,43.9,18.9,993.16,3.84,10.307,12.2
24169,2024-04-01 08:45:00,922.0174,500.4,29.25,41.7346,73.7,57.8,2170.19,0.0,0.0,23.19,29.1365,5.38,10.8117,8.3,36.4,43.9,18.5,993.16,3.29,8.8246,12.4
24169,2024-04-01 09:00:00,911.3586,495.2,27.73,39.5191,72.9,57.5,2745.25,28.83,55.4641,23.89,29.9805,8.06,16.1783,8.5,37.1,44.0,18.7,993.03,3.68,9.859,12.7
24169,2024-04-01 09:15:00,911.4596,495.2,27.07,38.5828,72.9,57.5,2745.25,28.83,55.4702,23.89,29.9839,8.06,16.1801,8.5,37.1,43.0,18.7,993.14,3.68,9.8601,12.7
24169,2024-04-01 09:30:00,891.78,485.7,26.7,37.962,70.8,55.7,2431.31,27.07,51.9561,22.74,28.4705,5.27,10.5533,8.5,37.0,43.4,18.7,993.13,4.8,12.8294,13.4
24169,2024-04-01 09:45:00,889.6912,485.2,26.13,37.1028,69.9,56.7,2987.9,30.22,57.9257,24.4,30.5086,4.76,9.5195,8.8,37.7,45.2,18.9,993.21,3.7,9.8763,13.8
24169,2024-04-01 10:00:00,882.9322,482.3,25.57,36.2484,68.4,59.9,3434.99,28.52,54.578,25.28,31.5574,6.28,12.5389,8.9,38.6,46.1,19.3,993.32,4.48,11.9389,14.3
24169,2024-04-01 10:15:00,891.1398,487.8,25.57,36.1729,67.0,56.7,3638.95,30.21,57.6917,24.69,30.7567,4.97,9.9026,8.9,38.8,46.1,19.4,993.32,3.36,8.9355,14.9
24169,2024-04-01 10:30:00,869.0943,476.7,23.14,32.6688,65.5,57.2,3788.12,30.52,58.1654,24.7,30.7067,3.89,7.735,9.1,39.1,47.3,19.2,993.37,4.08,10.8282,15.5
24169,2024-04-01 10:45:00,870.3222,478.4,22.01,31.0068,63.5,57.0,3995.52,30.02,57.0897,23.08,28.6312,3.36,6.6668,9.5,40.8,49.1,20.0,993.3,4.15,10.9904,16.1
24169,2024-04-01 11:00:00,862.7102,475.2,22.01,30.9426,61.7,59.4,4341.45,31.58,59.932,26.08,32.2857,1.15,2.2771,9.5,41.9,49.1,20.4,993.3,0.0,0.0,16.7
24169,2024-04-01 11:15:00,858.9834,474.3,20.78,29.1424,60.0,55.9,4768.69,29.37,55.6025,24.06,29.7127,0.43,0.8494,9.8,43.5,50.6,20.9,993.28,4.03,10.6246,17.4
24169,2024-04-01 11:30:00,840.3603,465.3,17.75,24.8244,57.8,55.7,5371.19,27.22,51.39,24.13,29.717,3.97,7.8201,10.2,44.2,54.6,21.3,993.27,3.81,10.0169,18.2
24169,2024-04-01 11:45:00,835.7519,463.8,13.62,19.0052,55.7,56.0,6207.79,30.05,56.6043,24.85,30.5343,3.04,5.9746,11.0,46.3,56.5,22.2,993.4,3.56,9.3384,18.9
24169,2024-04-01 12:00:00,813.5205,452.7,13.62,18.9532,53.8,55.0,7338.52,28.68,53.876,24.06,29.4828,2.02,3.9591,11.0,45.8,56.5,21.7,993.4,3.48,9.1036,19.7
24169,2024-04-01 12:15:00,813.4424,454.7,9.13,12.648,50.3,55.0,14968.94,28.55,53.3908,24.06,29.3503,3.5,6.829,10.5,48.1,59.7,22.1,992.99,2.42,6.3022,20.9
24169,2024-04-01 12:30:00,782.2738,439.3,5.41,7.4601,47.2,53.8,16742.73,27.12,50.4831,24.94,30.2837,0.79,1.5343,9.8,46.3,57.3,21.2,992.79,2.84,7.3619,22.2
24169,2024-04-01 12:45:00,776.1991,438.0,0.0,0.0,43.7,55.8,16266.9,28.72,53.2037,23.75,28.6997,0.0,0.0,9.8,47.4,57.8,21.7,992.69,1.59,4.1018,23.6
24169,2024-04-01 13:00:00,798.3243,451.7,0.0,0.0,42.5,55.0,14823.18,23.77,43.9154,25.12,30.2736,1.48,2.8529,9.8,48.0,57.8,21.5,992.69,1.1,2.8301,24.4
24169,2024-04-01 13:15:00,798.1473,451.7,0.0,0.0,42.5,55.0,14823.18,23.77,43.9057,25.12,30.2669,1.48,2.8522,11.2,48.0,60.8,21.5,992.47,1.1,2.8294,24.4
24169,2024-04-01 13:30:00,794.9716,451.8,0.0,0.0,40.7,55.2,22082.78,22.29,40.9991,19.15,22.9768,0.0,0.0,9.9,47.7,58.0,21.5,992.29,0.0,0.0,25.6
24169,2024-04-01 13:45:00,775.2902,441.5,0.0,0.0,39.4,55.5,30760.44,16.5,30.2884,17.62,21.0986,0.55,1.0534,9.9,48.9,58.0,21.8,992.29,0.0,0.0,26.2
24169,2024-04-01 14:00:00,770.9231,439.6,0.0,0.0,38.5,56.0,21544.32,17.23,31.5862,14.08,16.8372,0.0,0.0,9.9,50.9,58.0,22.5,992.29,0.0,0.0,26.6
24169,2024-04-01 14:15:00,784.2806,447.8,0.0,0.0,38.1,56.0,27942.75,16.37,29.9705,12.9,15.4061,0.0,0.0,10.4,50.5,62.8,22.7,991.99,0.0,0.0,26.9
24169,2024-04-01 14:30:00,796.724,455.7,0.0,0.0,37.2,55.9,28665.12,17.73,32.4038,11.72,13.9724,0.0,0.0,10.9,53.1,65.8,23.9,991.91,0.0,0.0,27.4
24169,2024-04-01 14:45:00,803.5426,459.6,0.0,0.0,37.3,55.6,21178.97,20.6,37.6491,6.88,8.2022,0.0,0.0,10.9,53.2,65.8,24.1,991.91,0.0,0.0,27.4
24169,2024-04-01 15:00:00,795.5053,454.7,0.0,0.0,38.0,56.2,0.0,22.93,41.9354,7.66,9.1382,0.0,0.0,10.9,55.2,65.8,24.7,991.91,0.0,0.0,27.2
24169,2024-04-01 15:15:00,795.3128,454.7,0.0,0.0,38.0,56.2,0.0,22.93,41.9252,7.66,9.136,0.0,0.0,11.5,55.2,73.1,24.7,991.67,0.0,0.0,27.2
24169,2024-04-01 15:30:00,800.3024,457.1,0.0,0.0,37.7,58.9,16205.79,19.02,34.8106,7.17,8.5601,0.0,0.0,12.5,59.5,74.5,26.7,991.66,0.98,2.4977,26.9
24169,2024-04-01 15:45:00,809.5015,462.2,0.0,0.0,38.9,54.8,12327.15,21.23,38.8683,8.37,9.996,0.0,0.0,12.5,59.0,74.5,26.7,991.66,3.09,7.8781,26.8
24169,2024-04-01 16:00:00,802.8563,458.1,0.0,0.0,40.0,53.6,8127.43,23.38,42.8332,5.04,6.0231,0.0,0.0,12.5,58.3,74.5,25.8,991.66,5.31,13.5472,26.6
24169,2024-04-01 16:15:00,796.727,454.4,7.32,9.9387,40.6,54.7,8554.39,23.31,42.724,6.9,8.2496,0.0,0.0,12.1,57.6,72.2,25.8,991.44,5.98,15.2633,26.4
24169,2024-04-01 16:30:00,798.4817,455.7,18.74,25.4275,41.4,54.5,6899.67,24.07,44.088,6.03,7.2047,0.0,0.0,12.8,60.4,75.8,26.7,991.12,7.67,19.564,26.5
24169,2024-04-01 16:45:00,803.8538,458.0,18.74,25.47,41.3,55.5,6345.02,19.56,35.8871,7.59,9.0838,0.0,0.0,12.8,57.9,75.8,25.3,991.12,7.06,18.0382,26.0
24169,2024-04-01 17:00:00,799.9474,455.7,18.33,24.9168,40.7,55.6,8004.98,21.32,39.1226,8.09,9.6838,0.0,0.0,11.3,59.0,72.1,25.8,990.95,7.47,19.0888,25.9
24169,2024-04-01 17:15:00,803.4178,457.5,23.05,31.3451,41.2,56.7,4869.98,21.89,40.1841,8.57,10.2623,0.0,0.0,11.7,57.3,70.9,25.5,990.67,9.17,23.4421,25.7
24169,2024-04-01 17:30:00,807.8199,459.4,32.33,44.0228,43.4,55.0,3733.3,21.84,40.1453,6.79,8.1416,1.02,1.9562,10.8,54.0,67.2,23.9,990.65,8.56,21.9116,25.3
24169,2024-04-01 17:45:00,819.1171,465.2,32.33,44.0819,44.7,54.8,2734.38,25.91,47.6905,8.88,10.6619,0.0,0.0,10.8,53.9,67.2,23.7,990.65,9.66,24.7605,24.9
24169,2024-04-01 18:00:00,813.3296,461.4,39.47,53.8771,44.6,54.9,1239.93,25.68,47.3197,8.98,10.7939,0.0,0.0,10.8,56.0,70.0,24.2,990.42,9.52,24.4288,24.5
24169,2024-04-01 18:15:00,829.6219,470.1,0.0,0.0,44.8,53.4,1599.66,26.1,48.1492,10.76,12.9484,0.0,0.0,11.0,58.4,73.8,25.0,990.23,9.51,24.4313,24.1
24169,2024-04-01 18:30:00,824.8592,467.0,43.88,60.0175,45.7,53.0,1993.85,0.0,0.0,12.8,15.4166,0.0,0.0,11.6,59.1,74.1,25.2,990.08,9.8,25.198,23.8
24169,2024-04-01 18:45:00,816.2245,461.8,43.88,60.058,46.8,52.1,1449.41,28.46,52.5834,10.01,12.0644,0.0,0.0,11.6,56.3,74.1,24.6,990.08,9.32,23.9799,23.6
24169,2024-04-01 19:00:00,816.6888,461.6,46.33,63.4748,48.6,52.1,720.79,31.55,58.351,12.42,14.984,0.0,0.0,10.8,54.3,68.0,23.8,990.07,9.62,24.7766,23.3
24169,2024-04-01 19:15:00,828.8081,467.9,46.59,63.906,49.3,53.5,265.02,30.25,56.0125,13.51,16.3181,0.61,1.1785,11.1,54.6,68.4,24.4,990.23,9.47,24.419,23.0
24169,2024-04-01 19:30:00,809.5987,456.5,45.95,63.1049,49.7,54.2,80.62,27.22,50.4633,13.83,16.725,4.47,8.6462,11.7,56.6,70.8,25.2,990.43,9.88,25.5072,22.7
24169,2024-04-01 19:45:00,809.2593,456.0,45.95,63.1476,48.3,54.1,17.17,27.39,50.8128,15.93,19.2776,3.78,7.3165,11.7,63.3,70.8,28.0,990.43,8.62,22.2693,22.5
24169,2024-04-01 20:00:00,828.2934,466.4,40.35,55.4903,47.3,54.9,0.0,27.41,50.8854,17.25,20.8896,1.6,3.0991,12.4,62.7,79.1,27.1,990.45,8.83,22.8277,22.3
24169,2024-04-01 20:15:00,815.365,458.8,39.69,54.6208,47.3,56.0,0.0,28.29,52.5557,15.75,19.0864,1.55,3.0043,12.5,64.7,81.8,27.9,990.47,7.86,20.3342,22.1
24169,2024-04-01 20:30:00,848.8357,477.1,42.15,58.0711,48.4,53.9,0.0,26.91,50.048,16.28,19.7507,0.0,0.0,13.4,64.6,81.3,28.7,990.57,8.52,22.0663,21.8
24169,2024-04-01 20:45:00,840.6882,472.2,42.15,58.1105,50.0,54.1,0.0,29.62,55.1255,14.73,17.8824,2.14,4.1554,13.4,62.8,81.3,27.8,990.57,9.41,24.3879,21.6
24169,2024-04-01 21:00:00,860.4897,482.7,46.29,63.9004,52.1,57.7,0.0,31.98,59.5944,14.91,18.1243,1.08,2.0998,12.9,60.7,75.7,26.8,990.5,9.24,23.9782,21.2
24169,2024-04-01 21:15:00,855.4706,479.4,44.81,61.9199,53.0,53.6,0.0,29.98,55.9239,14.47,17.6072,2.29,4.4569,14.0,62.5,78.5,28.1,990.49,9.48,24.6259,20.9
24169,2024-04-01 21:30:00,849.496,475.8,0.0,0.0,54.2,54.2,0.0,31.16,58.1558,13.62,16.5817,2.4,4.6735,13.9,59.8,74.0,27.5,990.34,9.29,24.1451,20.7
24169,2024-04-01 21:45:00,856.2625,479.1,0.0,0.0,55.5,54.1,0.0,31.1,58.1031,14.53,17.7077,1.9,3.7036,13.9,54.9,74.0,25.4,990.34,9.05,23.5454,20.4
24169,2024-04-01 22:00:00,837.5579,468.4,44.93,62.2132,56.6,56.3,0.0,30.11,56.2817,13.66,16.6557,3.2,6.2408,12.1,53.0,65.6,24.4,990.16,8.75,22.7763,20.2
24169,2024-04-01 22:15:00,860.5765,480.8,44.89,62.219,57.4,53.6,0.0,29.25,54.728,12.55,15.3173,3.11,6.0712,11.7,52.0,64.4,23.9,990.12,9.46,24.6486,19.9
24169,2024-04-01 22:30:00,832.6859,464.9,44.89,62.2615,57.8,55.0,0.0,28.71,53.7543,13.11,16.0118,2.62,5.1181,11.7,51.8,64.4,23.6,990.12,8.83,23.0228,19.7
24169,2024-04-01 22:45:00,839.4351,468.4,43.41,60.2432,58.5,54.8,0.0,30.15,56.4828,14.5,17.7196,5.44,10.6331,11.7,50.6,62.0,23.7,990.01,8.64,22.5403,19.5
24169,2024-04-01 23:00:00,867.3691,483.7,41.74,57.96,59.2,53.7,0.0,29.15,54.6418,12.83,15.6881,3.06,5.9847,11.9,52.0,64.9,23.9,989.92,8.44,22.0316,19.3
24169,2024-04-01 23:15:00,847.2928,472.2,41.41,57.5388,59.5,52.8,0.0,27.77,52.0885,14.82,18.133,5.97,11.6835,12.1,52.3,65.0,24.3,989.88,7.92,20.6875,19.1
24169,2024-04-01 23:30:00,857.3899,477.5,41.41,57.5782,60.1,53.9,0.0,28.25,53.0251,13.96,17.0925,3.01,5.8947,12.1,53.0,65.0,24.5,989.88,8.53,22.2962,18.9
24169,2024-04-01 23:45:00,857.2985,477.3,40.1,55.7742,60.5,51.7,0.0,27.05,50.7886,14.93,18.2858,2.9,5.681,12.2,53.0,66.2,24.8,989.85,8.07,21.1004,18.8
24169,2024-04-02 00:00:00,844.9117,470.2,39.37,54.7826,60.8,49.8,0.0,28.06,52.7078,15.68,19.2127,1.99,3.9001,12.2,52.8,65.3,24.7,989.6,7.47,19.54,18.6
24169,2024-04-02 00:15:00,861.2401,479.2,37.9,52.7467,61.0,48.2,0.0,24.81,46.6114,15.18,18.6035,5.21,10.2126,12.3,54.6,67.9,25.0,989.44,8.82,23.0756,18.5
24169,2024-04-02 00:30:00,867.047,482.1,37.9,52.7829,61.2,48.4,0.0,0.0,0.0,14.56,17.8559,8.6,16.8692,12.3,54.9,67.9,25.2,989.44,7.22,18.9025,18.3
24169,2024-04-02 00:45:00,835.3766,464.5,35.37,49.2584,61.2,47.8,0.0,23.01,43.2585,15.81,19.3885,6.88,13.4951,12.2,56.6,71.0,25.8,989.08,8.42,22.0437,18.2
24169,2024-04-02 01:00:00,856.2402,476.0,35.5,49.4499,61.2,47.5,0.0,24.37,45.825,15.8,19.3803,3.81,7.4749,12.2,57.0,71.1,25.8,988.95,7.7,20.163,18.1
24169,2024-04-02 01:15:00,876.8327,487.3,32.75,45.6331,61.2,47.5,0.0,22.6,42.5096,15.22,18.6745,8.77,17.2111,12.0,57.7,71.9,26.1,988.91,7.27,19.0428,18.0
24169,2024-04-02 01:30:00,886.1341,492.3,32.75,45.6488,61.5,47.6,0.0,22.74,42.7877,15.19,18.6441,5.23,10.2674,12.0,57.7,71.9,26.2,988.91,7.52,19.7044,17.9
24169,2024-04-02 01:45:00,844.5964,469.1,33.17,46.2464,61.8,47.7,0.0,22.49,42.3284,15.92,19.5453,8.61,16.9074,11.8,58.4,74.1,26.0,988.83,7.24,18.9757,17.8
24169,2024-04-02 02:00:00,859.0025,477.0,32.86,45.8239,62.2,47.6,0.0,25.57,48.1355,16.64,20.4336,0.0,0.0,11.7,58.0,73.0,26.0,988.7,6.52,17.0923,17.7
24169,2024-04-02 02:15:00,840.9232,466.8,32.86,45.8396,62.6,47.6,0.0,23.03,43.3688,16.49,20.2563,8.25,16.2095,11.7,58.5,73.0,25.8,988.7,6.58,17.2555,17.6
24169,2024-04-02 02:30:00,850.7876,472.4,33.06,46.1065,62.9,47.7,0.0,22.29,41.9643,16.35,20.0791,10.95,21.5088,11.6,58.2,73.8,25.8,988.44,6.39,16.7528,17.6
24169,2024-04-02 02:45:00,835.5612,463.8,32.12,44.8096,63.4,48.2,0.0,26.12,49.1903,15.97,19.6186,3.81,7.4862,11.1,57.0,71.0,25.5,988.41,5.89,15.4468,17.5
24169,2024-04-02 03:00:00,824.1983,457.4,32.63,45.5303,64.0,47.8,0.0,24.29,45.7532,15.85,19.4751,4.36,8.5686,11.4,57.2,72.7,25.5,988.27,6.52,17.1025,17.4
24169,2024-04-02 03:15:00,816.4718,452.8,32.63,45.5617,64.5,47.6,0.0,24.05,45.3323,16.73,20.5705,6.96,13.6878,11.4,57.4,72.7,25.7,988.27,6.02,15.8018,17.2
24169,2024-04-02 03:30:00,821.518,455.7,31.43,43.8764,64.9,47.7,0.0,22.76,42.8913,16.8,20.652,9.24,18.1677,10.9,57.2,72.9,25.4,988.05,7.12,18.6851,17.2
24169,2024-04-02 03:45:00,831.7198,461.2,31.43,43.8915,65.5,47.4,0.0,23.08,43.5093,16.1,19.7983,11.51,22.6388,10.9,55.2,72.9,24.5,988.05,6.51,17.0901,17.1
24169,2024-04-02 04:00:00,818.2861,453.7,31.16,43.5193,66.2,47.8,0.0,23.69,44.6642,14.28,17.5622,7.84,15.4221,10.4,55.2,69.0,24.5,987.82,6.52,17.1183,17.0
24169,2024-04-02 04:15:00,842.2034,466.8,31.16,43.5343,66.7,47.9,0.0,23.61,44.5288,15.62,19.2168,6.5,12.7906,10.4,54.8,69.0,24.5,987.82,6.47,16.9929,16.9
24169,2024-04-02 04:30:00,845.503,468.6,31.1,43.4532,66.9,48.4,0.0,22.26,41.9852,16.23,19.9685,6.68,13.1456,10.0,53.2,67.2,23.8,987.54,6.84,17.9657,16.8
24169,2024-04-02 04:45:00,841.1462,466.1,30.35,42.413,67.1,47.7,0.0,22.22,41.9174,15.31,18.8401,9.11,17.9308,9.8,52.9,67.2,23.5,987.38,5.69,14.9479,16.7
24169,2024-04-02 05:00:00,841.2561,466.0,30.35,42.4277,67.3,49.4,0.0,21.61,40.7808,16.65,20.4961,8.3,16.3422,9.8,51.5,67.2,22.8,987.38,5.98,15.7152,16.6
24169,2024-04-02 05:15:00,828.2679,458.6,29.42,41.146,67.3,49.5,0.0,21.21,40.0439,15.72,19.3599,6.94,13.6706,9.5,50.1,65.4,22.2,987.14,5.56,14.618,16.4
24169,2024-04-02 05:30:00,856.2631,474.1,28.18,39.4118,67.5,50.5,0.0,20.41,38.5335,16.06,19.7787,7.99,15.7389,9.1,50.6,65.0,22.2,986.8,5.33,14.0133,16.3
24169,2024-04-02 05:45:00,836.0627,462.6,27.79,38.8929,67.7,50.5,0.0,21.88,41.337,16.64,20.507,6.43,12.6746,9.1,48.9,62.3,21.5,986.79,5.7,14.9963,16.1
24169,2024-04-02 06:00:00,823.4389,455.3,27.79,38.9198,68.2,51.0,0.0,20.03,37.8681,16.87,20.8048,9.34,18.4234,9.1,49.8,62.3,21.7,986.79,5.82,15.3226,15.9
24169,2024-04-02 06:15:00,842.9185,465.8,29.35,41.1285,68.7,52.3,1.49,22.51,42.5814,16.6,20.4837,6.03,11.9013,9.2,50.0,63.5,22.2,986.68,5.19,13.6719,15.7
24169,2024-04-02 06:30:00,855.5663,472.5,28.18,39.5131,69.0,52.2,27.21,20.43,38.6704,17.82,22.0026,10.61,20.9535,9.1,48.2,61.4,21.6,986.6,4.25,11.2026,15.5
24169,2024-04-02 06:45:00,844.5555,466.3,28.71,40.2665,69.3,52.6,88.77,22.52,42.6373,16.42,20.2792,7.39,14.5981,9.1,48.3,61.0,21.7,986.51,5.31,14.0002,15.4
24169,2024-04-02 07:00:00,830.354,458.3,28.71,40.2805,69.3,55.1,260.58,21.56,40.8339,0.0,0.0,7.16,14.1487,9.1,48.3,61.0,21.5,986.51,4.85,12.7918,15.3
24169,2024-04-02 07:15:00,854.7807,471.8,26.99,37.8659,69.5,54.9,492.34,22.07,41.7982,17.64,21.7926,10.36,20.4713,9.1,48.8,62.6,21.5,986.13,5.68,14.9803,15.2
24169,2024-04-02 07:30:00,841.9789,464.7,28.57,40.0855,69.8,55.9,718.32,22.43,42.4831,17.16,21.2012,6.83,13.4971,9.1,48.5,62.4,21.5,985.86,5.34,14.0846,15.1
24169,2024-04-02 07:45:00,840.7892,464.0,28.48,39.9629,70.0,56.9,859.66,24.24,45.9156,18.84,23.279,0.0,0.0,9.1,47.6,61.0,21.3,985.61,4.95,13.0572,15.0
24169,2024-04-02 08:00:00,852.7487,470.6,28.48,39.9629,70.0,57.5,1242.61,21.81,41.3127,18.66,23.0566,9.05,17.8858,9.1,48.1,61.0,21.3,985.61,5.6,14.7718,15.0
24169,2024-04-02 08:15:00,854.3614,471.6,29.05,40.7532,70.0,55.3,1487.94,24.48,46.3594,19.43,24.0024,8.38,16.5578,9.0,47.9,62.2,21.4,985.38,4.38,11.551,15.0
24169,2024-04-02 08:30:00,847.3818,468.0,28.92,40.549,69.8,54.9,1551.99,23.85,45.1419,21.47,26.5082,0.0,0.0,9.1,47.9,60.9,21.6,985.19,5.52,14.5495,15.1
24169,2024-04-02 08:45:00,862.048,476.1,28.92,40.549,69.3,53.9,1691.91,24.24,45.8801,20.02,24.7179,5.58,11.0194,9.1,48.4,60.9,21.8,985.19,4.99,13.1526,15.1
24169,2024-04-02 09:00:00,846.4249,467.5,28.76,40.3222,69.2,53.4,1868.89,24.7,46.7479,19.93,24.6053,3.48,6.8719,9.1,48.5,61.6,22.0,985.13,5.55,14.6277,15.1
24169,2024-04-02 09:15:00,837.7136,462.9,26.29,36.8423,69.1,53.5,1986.66,21.81,41.2594,20.82,25.6923,8.46,16.6982,9.2,48.6,62.0,21.9,984.68,6.02,15.8592,15.1
24169,2024-04-02 09:30:00,848.8373,469.3,26.17,36.6544,69.1,53.8,1878.06,23.5,44.4324,19.64,24.2231,8.46,16.6891,9.2,48.4,61.8,21.9,984.49,4.24,11.1639,15.2
24169,2024-04-02 09:45:00,855.7753,473.3,26.17,36.6417,69.1,53.4,2069.72,25.44,48.0838,21.36,26.3353,3.23,6.3697,9.2,48.7,61.8,22.1,984.49,4.91,12.9235,15.3
24169,2024-04-02 10:00:00,852.9827,472.4,27.28,38.1437,68.4,53.9,2245.49,25.32,47.7917,19.93,24.5387,4.57,8.9999,9.2,49.1,62.6,22.1,984.17,4.71,12.3802,15.6
24169,2024-04-02 10:15:00,824.1432,457.0,26.94,37.6212,67.5,54.7,2530.8,24.84,46.827,19.39,23.844,5.27,10.3654,9.2,48.5,61.6,22.2,983.96,5.2,13.651,15.9
24169,2024-04-02 10:30:00,820.2906,455.6,24.49,34.1445,66.3,55.2,2764.76,28.85,54.2986,20.84,25.5856,3.06,6.0089,9.5,48.6,61.6,21.9,983.73,4.68,12.2661,16.3
24169,2024-04-02 10:45:00,819.1319,455.9,24.49,34.0739,64.2,55.1,3057.59,26.29,49.378,21.38,26.1943,8.28,16.2257,9.5,51.1,61.6,22.7,983.73,3.8,9.939,16.9
24169,2024-04-02 11:00:00,804.8706,449.0,21.7,30.1223,62.4,53.9,3875.69,25.52,47.821,20.14,24.6181,7.32,14.3114,10.1,53.5,68.7,23.8,983.15,3.9,10.177,17.4
24169,2024-04-02 11:15:00,816.7135,456.9,20.68,28.6251,60.3,54.5,4633.31,26.92,50.3016,24.44,29.7896,3.8,7.4084,10.4,53.8,69.0,23.7,982.73,4.44,11.5533,18.1
24169,2024-04-02 11:30:00,802.1233,449.6,17.01,23.5,58.2,54.0,4121.59,29.23,54.5132,23.69,28.82,0.79,1.5372,10.3,55.6,70.9,24.2,982.53,4.03,10.4664,18.6
24169,2024-04-02 11:45:00,805.0884,452.5,17.01,23.4357,56.0,54.2,4072.44,29.09,54.1037,24.88,30.1849,2.26,4.3855,10.3,55.3,70.9,24.1,982.53,2.84,7.3556,19.4
